STN,YYYYMMDD,DDVEC,FHVEC,   FG,  FHX, FHXH,  FHN, FHNH,  FXX, FXXH,   TG,   TN,  TNH,   TX,  TXH, T10N,T10NH,   SQ,   SP,    Q,   DR,   RH,  RHX, RHXH,   PG,   PX,  PXH,   PN,  PNH,  VVN, VVNH,  VVX, VVXH,   NG,   UG,   UX,  UXH,   UN,  UNH, EV24
  370,20230519,   38,   39,   40,   60,   15,   30,    1,  100,   13,  137,   59,    4,  199,   16,   50,    6,  117,   74, 2690,    0,    0,    0,    1,10248,10264,    1,10231,   17,   64,    4,   82,   19,    6,   58,   87,    4,   38,   16,   43
  370,20230520,   40,   51,   53,   70,    8,   30,   22,  120,    8,  155,   92,    4,  205,   13,   85,    6,  111,   70, 2473,    0,    0,    0,    1,10211,10239,    1,10187,   24,   70,    4,   83,   17,    6,   61,   83,    4,   46,   17,   41
  370,20230521,    8,   33,   36,   50,   12,   20,    5,   90,   12,  176,   99,    2,  240,   16,   86,    6,  101,   64, 2416,    0,    0,    0,    1,10165,10184,    1,10151,   16,   58,   24,   77,   19,    7,   72,   91,   24,   55,   15,   42
  370,20230522,  287,   29,   32,   50,   14,   10,    3,  100,   22,  169,  123,    4,  232,   14,  117,    6,   34,   21, 1639,    0,    0,    0,    1,10161,10192,   24,10146,    4,   24,    7,   80,   19,    6,   82,   97,    4,   65,   19,   28
  370,20230523,  344,   45,   49,   70,   12,   10,   23,  110,   12,  130,   45,   24,  174,   14,  -10,   24,   65,   41, 1809,    0,    0,    0,    1,10228,10252,   23,10194,    1,   60,    2,   80,   16,    5,   69,   90,   24,   48,   15,   29
  370,20230524,    6,   24,   28,   50,   17,    0,    4,   80,   15,  111,   28,    4,  176,   15,  -23,    6,   68,   43, 1832,    0,    0,    0,    1,10247,10257,   23,10239,   17,   59,    5,   80,   19,    4,   72,   97,    3,   48,   15,   28
  370,20230525,   24,   42,   43,   60,   11,   20,    1,  100,   22,  130,   59,    4,  187,   16,   28,    6,   87,   54, 1865,    0,    0,    0,    1,10276,10290,   24,10258,    1,   63,    4,   80,   12,    3,   69,   93,    1,   49,   16,   29
  370,20230526,   35,   55,   56,   70,    7,   30,    1,  110,   15,  134,   66,    4,  196,   15,   61,    6,  147,   91, 2919,    0,    0,    0,    1,10296,10306,    8,10286,   17,   60,    4,   77,   18,    1,   60,   88,    4,   33,   15,   46
  370,20230527,   44,   32,   33,   50,   17,   10,   22,  100,   14,  151,   64,    4,  228,   16,   22,   24,  142,   88, 2934,    0,    0,    0,    1,10247,10291,    1,10208,   24,   63,    9,   80,   19,    0,   60,   87,    4,   34,   16,   49
  370,20230528,   26,   43,   44,   70,   21,   10,    1,  130,   21,  175,   84,    3,  243,   14,   15,    6,  141,   87, 2843,    0,    0,    0,    1,10208,10230,   24,10197,   17,   66,    2,   81,   18,    4,   59,   88,    4,   35,   15,   49
  370,20230529,   26,   57,   57,   70,    7,   40,    3,  110,   10,  142,   88,    4,  193,   16,   84,    6,  131,   81, 2590,    0,    0,    0,    1,10249,10267,   24,10233,    1,   65,    5,   82,   20,    6,   58,   84,    4,   36,   16,   42
  370,20230530,   26,   45,   46,   70,   18,   30,    2,  110,   14,  139,   68,    3,  215,   15,   60,    6,  121,   75, 2738,    0,    0,    0,    1,10264,10279,    7,10250,   16,   66,    3,   80,   18,    4,   67,   90,    3,   43,   15,   44
  370,20230531,   34,   46,   47,   60,   12,   30,    1,  130,   14,  182,   96,    4,  252,   14,   90,    6,  150,   92, 2952,    0,    0,    0,    1,10239,10259,    1,10214,   19,   62,    4,   81,   13,    4,   61,   92,    4,   37,   13,   52
  370,20230601,    4,   47,   48,   60,   15,   40,    1,  100,   15,  142,   95,    4,  211,   14,   93,    6,  133,   82, 2950,    0,    0,    0,    1,10224,10237,    7,10212,   17,   60,    3,   80,   13,    4,   68,   90,    2,   47,   14,   48
  370,20230602,   26,   39,   41,   50,    1,   20,   21,  100,   12,  138,  103,   24,  194,   17,   52,   24,   87,   53, 2303,    0,    0,    0,    1,10216,10225,    7,10206,   17,   65,   22,   80,   19,    5,   64,   90,   24,   46,   18,   37
  370,20230603,   43,   44,   45,   70,   10,   20,   23,  120,   10,  168,   89,    3,  231,   14,   33,   24,  152,   93, 3042,    0,    0,    0,    1,10211,10217,    7,10201,   17,   66,    1,   83,   18,    1,   46,   88,    1,   22,   17,   52
  370,20230604,   30,   42,   44,   60,   11,   30,    3,  110,   14,  175,   78,    4,  244,   16,   60,    6,  152,   93, 2966,    0,    0,    0,    1,10217,10225,   24,10206,   17,   75,    1,   83,   20,    1,   50,   80,    3,   26,   11,   52
  370,20230605,   10,   43,   43,   60,   17,   30,    1,  100,   13,  170,   91,    4,  247,   15,   83,    6,  150,   91, 2877,    0,    0,    0,    1,10211,10225,    1,10194,   17,   67,    4,   82,   19,    0,   64,   90,    4,   34,   14,   50
  370,20230606,   12,   41,   42,   60,   18,   30,    8,   90,   13,  183,  101,    4,  262,   14,   97,    6,  132,   80, 2694,    0,    0,    0,    1,10201,10212,    7,10186,   17,   64,    4,   82,   15,    3,   61,   87,    3,   28,   16,   48
  370,20230607,   21,   38,   39,   50,   16,   20,   13,   80,   16,  181,  127,    4,  246,   16,  126,    6,   34,   21, 1717,    0,   -1,   -1,    1,10197,10212,    8,10182,   18,   68,    4,   81,   16,    7,   63,   80,    4,   41,   16,   30
  370,20230608,   37,   45,   47,   60,   13,   30,    1,  110,   15,  205,  120,    4,  271,   15,  114,    6,  136,   83, 2803,    0,    0,    0,    1,10160,10183,    1,10136,   17,   64,    4,   81,   19,    1,   58,   86,    4,   40,   15,   51
  370,20230609,   70,   37,   39,   50,   12,   30,    3,  100,   12,  237,  141,    4,  304,   14,  133,    6,  149,   90, 2756,    0,    0,    0,    1,10137,10147,    6,10119,   17,   72,    7,   82,   17,    1,   47,   68,    4,   29,   14,   53
  370,20230610,   65,   37,   38,   50,   11,   30,    1,  120,   13,  255,  187,    4,  315,   15,  177,    6,  131,   79, 2675,    0,    0,    0,    1,10146,10155,    8,10133,   17,   74,   15,   82,   18,    2,   43,   65,    4,   24,   15,   53
  370,20230611,  104,   34,   35,   50,   11,   20,    2,  110,   14,  261,  197,    4,  316,   15,  179,    6,  152,   92, 2900,    0,    0,    0,    1,10148,10156,    8,10139,   16,   74,    8,   83,   24,    0,   42,   64,    4,   27,   14,   58
  370,20230612,   75,   33,   34,   50,   10,   20,    1,   90,    9,  251,  162,    4,  311,   16,  148,    6,  128,   77, 2561,    0,    0,    0,    1,10145,10159,    7,10129,   17,   74,    8,   83,    1,    4,   36,   63,    4,   22,   16,   51
  370,20230613,   58,   37,   40,   60,   12,   30,    1,  110,   12,  234,  163,   24,  287,   14,  143,   24,  153,   92, 2999,    0,    0,    0,    1,10135,10146,   24,10122,   17,   78,   10,   83,    1,    0,   36,   58,   24,   23,   14,   58
  370,20230614,   60,   42,   43,   60,   10,   20,   24,  130,   13,  213,  149,    3,  264,   14,  130,    6,  153,   92, 3029,    0,    0,    0,    1,10167,10186,   24,10147,    1,   75,    9,   83,    4,    0,   40,   61,    1,   25,   10,   56
  370,20230615,   25,   23,   29,   50,   17,   10,    5,   80,   16,  214,  126,    3,  277,   17,   71,    6,  125,   75, 2553,    0,    0,    0,    1,10190,10199,    8,10179,   17,   75,    2,   83,   21,    1,   46,   76,    2,   28,   13,   48
  370,20230616,   24,   20,   23,   60,   19,    0,   24,   90,   19,  207,  112,    4,  282,   15,   42,    6,  150,   90, 2928,    0,    0,    0,    1,10182,10195,    8,10168,   17,   70,    5,   83,   20,    1,   44,   78,    3,   22,   12,   54
  370,20230617,   47,   12,   15,   30,   19,    0,    1,   80,   13,  220,   92,    4,  290,   14,   38,    6,  125,   75, 2606,    0,    0,    0,    1,10151,10170,    1,10135,   24,   70,    3,   83,   19,    6,   44,   85,    4,   27,   11,   49
  370,20230618,  114,   14,   24,   40,   24,   10,    2,   70,    7,  227,  172,    4,  263,   16,  118,    6,   11,    7, 1134,    0,   -1,   -1,    1,10114,10137,    7,10079,   22,   75,   10,   83,    1,    8,   51,   68,   24,   43,   18,   22
  370,20230619,  226,   23,   36,   60,    7,   20,   16,  110,   10,  226,  180,    3,  276,   15,  173,    6,  104,   63, 2587,    0,   -1,   -1,    1,10121,10136,   11,10094,    1,   64,   23,   82,   18,    7,   59,   82,    4,   35,   15,   49
  370,20230620,  182,   16,   30,   50,   15,   20,    3,  110,   16,  229,  172,   24,  320,   14,  164,   24,   88,   53, 2289,   21,   14,    8,   20,10108,10125,   24,10084,   15,   36,    1,   82,   14,    7,   69,   96,   23,   39,   12,   44
  370,20230621,  257,   17,   27,   40,   10,    0,   23,   80,   10,  216,  165,    4,  279,   15,  133,   24,  129,   78, 2549,    0,    0,    0,    1,10169,10192,   21,10128,    1,   47,    3,   83,   19,    5,   68,   98,    3,   40,   14,   48
  370,20230622,  345,   27,   32,   60,   14,   10,    1,   90,   13,  185,  152,   24,  230,   10,  120,    6,    0,    0,  421,   91,  270,   86,   12,10168,10188,    1,10146,   16,   27,   17,   75,    1,    7,   86,   96,   17,   59,   10,    7
  370,20230623,  293,   21,   23,   30,    2,    0,   21,   70,   11,  205,  140,    4,  269,   16,  132,    6,  136,   82, 2728,    0,    0,    0,    1,10233,10247,   20,10195,    1,   41,    5,   83,   19,    3,   71,   96,    3,   42,   16,   50
  370,20230624,  232,   12,   19,   40,    9,    0,   21,   60,    9,  220,  130,    4,  284,   15,  103,    6,  153,   92, 2973,    0,    0,    0,    1,10232,10252,    7,10204,   24,   59,    4,   83,   20,    0,   61,   97,    3,   34,   15,   56
  370,20230625,  187,   20,   22,   40,   10,    0,    1,   90,   14,  249,  148,    4,  319,   15,  109,    6,  153,   92, 2925,    0,    0,    0,    1,10162,10200,    1,10130,   23,   57,    4,   83,   19,    0,   57,   98,    4,   32,   15,   58
  370,20230626,  268,   41,   43,   60,    7,   20,   20,  120,   12,  200,  134,   23,  242,   13,  102,   24,  105,   63, 2482,    0,    0,    0,    1,10180,10210,   21,10130,    1,   69,    5,   83,   19,    5,   59,   81,   24,   41,   14,   45
  370,20230627,  277,   26,   32,   50,   11,   10,   21,   90,   12,  185,  126,    4,  239,   13,  104,    6,   61,   37, 2066,    0,   -1,   -1,    1,10202,10209,    7,10193,   18,   66,    6,   83,   17,    8,   61,   89,    5,   40,   12,   37
  370,20230628,  214,   15,   20,   40,   10,   10,    1,   70,   11,  193,  148,    4,  244,   14,  146,    6,   12,    7, 1190,    9,    3,    3,    4,10181,10195,    1,10167,   24,   60,   19,   80,   10,    8,   75,   89,    4,   54,   12,   21
  370,20230629,  257,   23,   36,   60,   19,   10,    1,  100,   14,  198,  146,   24,  253,   14,  139,   24,   15,    9, 1348,    0,   -1,   -1,    1,10147,10162,    1,10133,   16,   60,    3,   75,   18,    8,   75,   89,   20,   53,   13,   24
  370,20230630,  242,   25,   29,   50,   14,   10,    2,   90,   14,  183,   99,    5,  235,   16,   70,    6,   84,   51, 2233,    0,    0,    0,    1,10129,10152,    3,10084,   24,   64,    4,   83,   21,    6,   60,   94,    3,   41,   11,   39
  370,20230701,  223,   44,   48,   70,   13,   30,    1,  120,    4,  176,  151,    5,  220,   13,  150,    6,   15,    9,  994,   41,   21,    6,    5,10058,10078,   22,10040,   12,   32,   10,   81,    1,    8,   85,   95,    5,   58,    1,   17
  370,20230702,  252,   40,   42,   70,   14,   20,   19,  130,   13,  178,  140,   23,  230,   13,  132,   24,   70,   42, 2130,    0,    0,    0,    1,10105,10117,   14,10076,    1,   61,    3,   79,    9,    7,   59,   83,    3,   40,   13,   37
  370,20230703,  235,   63,   65,   80,   17,   50,    1,  150,   17,  176,  131,    4,  218,   12,  126,    6,   37,   22, 1633,    0,    0,    0,    1,10109,10118,   13,10101,    3,   62,    4,   81,   18,    7,   59,   83,    4,   42,   16,   28
  370,20230704,  224,   35,   46,   70,    8,   20,   17,  120,   11,  179,  140,    4,  230,   13,  134,    6,   71,   43, 1956,   12,   16,    9,   24,10112,10135,   10,10048,   24,   58,   23,   80,   13,    7,   66,   90,   24,   44,   13,   34
  370,20230705,  227,   64,   70,  110,    7,   20,   21,  200,    9,  163,  124,   24,  225,   14,  118,   24,   72,   44, 2088,   21,   34,   14,    1,10101,10160,   24,10033,    1,   64,    8,   82,   16,    6,   72,   92,    1,   38,   14,   35
  370,20230706,  217,   26,   28,   50,   11,    0,   21,   80,   11,  170,  111,    4,  234,   14,   69,   24,  108,   66, 2587,    0,    0,    0,    1,10178,10194,   24,10160,    2,   62,    8,   82,   13,    7,   69,   90,    4,   39,   16,   45
  370,20230707,  103,   21,   25,   40,   22,   10,    1,   90,   13,  229,  101,    3,  298,   17,   51,    6,  146,   89, 2958,    0,    0,    0,    1,10186,10202,    9,10167,   24,   65,    4,   83,   20,    3,   45,   91,    4,   24,   14,   57
  370,20230708,  139,    9,   21,   40,   15,    0,   24,  100,   16,  258,  166,    5,  346,   14,  147,    6,  116,   71, 2577,    0,    0,    0,    1,10162,10174,   23,10155,   13,   70,   24,   83,    2,    3,   50,   81,   24,   25,   12,   51
  370,20230709,  286,   16,   25,   50,   13,    0,    1,  140,   14,  240,  182,   24,  331,   12,  152,    6,   85,   52, 1921,    6,    3,    2,   14,10184,10204,   23,10171,   10,   65,    4,   80,    9,    6,   70,   92,    4,   39,   11,   37
  370,20230710,  236,   21,   27,   40,    8,   10,    2,   80,   12,  217,  146,    5,  276,   15,  120,    6,  135,   83, 2647,    0,   -1,   -1,    1,10203,10222,    8,10169,   24,   62,    4,   83,   19,    5,   61,   96,    4,   36,   16,   50
  370,20230711,  231,   27,   38,   60,    9,   10,    1,  110,   10,  233,  138,    4,  311,   14,   99,    6,  106,   65, 2485,    5,   27,   27,   22,10117,10166,    1,10081,   19,   62,   22,   82,   17,    5,   61,   97,   24,   36,   13,   48
  370,20230712,  232,   41,   44,   80,   11,   20,    1,  140,   12,  185,  129,   24,  242,   14,  109,   24,   64,   39, 1828,   11,   13,   10,    3,10124,10148,   23,10097,    2,   65,    3,   83,   15,    5,   70,   94,    3,   47,   13,   32
  370,20230713,  224,   38,   40,   70,   11,   10,   21,  120,   11,  172,  127,    3,  225,   13,  115,    6,   40,   25, 1548,    5,    6,    5,   22,10171,10187,   22,10148,    1,    3,   24,   82,   16,    6,   76,   98,   23,   55,   12,   27
  370,20230714,  171,   24,   28,   40,   10,   10,    1,   80,   15,  209,  135,    1,  267,   17,  115,    6,   40,   25, 1859,    0,   -1,   -1,    1,10121,10178,    1,10045,   24,   58,    3,   83,   19,    8,   61,   97,    3,   37,   17,   34
  370,20230715,  205,   34,   39,   80,   15,   10,    4,  150,   16,  208,  146,   24,  275,   15,  120,    6,   57,   35, 1389,   19,   88,   78,   19,10060,10094,   24,10044,   15,   65,   18,   83,    1,    6,   70,   95,   22,   48,   15,   26
  370,20230716,  212,   54,   55,   90,   10,   20,   21,  140,    9,  184,  145,    5,  236,   15,  137,    6,   83,   51, 1936,    3,    1,    1,   23,10133,10160,   24,10095,    1,   65,    2,   83,   18,    6,   69,   94,    2,   46,   17,   34
  370,20230717,  228,   34,   38,   70,   11,   10,   20,  130,   12,  169,  123,   24,  235,   14,   93,   24,  112,   69, 2177,    7,   30,   24,   14,10193,10219,   22,10162,    1,   56,   14,   81,   17,    4,   75,   95,   22,   46,   11,   37
  370,20230718,  221,   19,   23,   40,    8,   10,    1,   70,   10,  184,  100,    4,  250,   15,   61,    6,  138,   86, 2732,    0,    0,    0,    1,10183,10217,    1,10150,   24,   65,    1,   83,   18,    5,   61,   95,    1,   28,   16,   48
  370,20230719,  260,   28,   31,   60,   13,   10,    1,  100,   13,  184,  128,    2,  239,   12,  104,    6,   26,   16, 1541,    0,   -1,   -1,    1,10141,10146,   20,10137,   12,   65,    1,   82,   15,    8,   71,   92,    1,   51,   14,   27
  370,20230720,  299,   11,   18,   40,   18,   10,    8,   80,   18,  171,  106,   24,  231,   14,   62,   24,   55,   34, 1472,    0,   -1,   -1,    1,10147,10162,    8,10131,   24,   59,    4,   83,   15,    7,   72,   96,   23,   46,   14,   25
  370,20230721,  252,   24,   28,   50,   11,   10,    1,  100,   16,  159,   88,    5,  217,   15,   55,    6,   83,   52, 1799,    4,    1,    1,   12,10126,10146,   22,10112,   10,   58,    5,   82,   11,    7,   71,   97,    1,   43,   16,   30
  370,20230722,  218,   34,   39,   70,   11,   10,   20,  130,   14,  173,  116,    4,  233,   14,  103,    6,   30,   19, 1581,   23,    4,    2,   20,10128,10144,    1,10094,   24,   62,    4,   83,   13,    8,   71,   94,   22,   40,   14,   27
  370,20230723,  201,   51,   53,   80,   14,   30,    1,  140,   15,  178,  151,    2,  231,   14,  146,    6,   11,    7,  945,   57,  150,   78,   19,10065,10084,    1,10050,   24,   34,   19,   80,    4,    8,   85,   96,   19,   66,    5,   17
  370,20230724,  250,   27,   33,   60,   14,   10,   23,  110,   16,  168,  105,   24,  215,   14,   91,   24,   38,   24, 1294,   66,  259,   65,    2,10043,10072,   24,10027,   10,   11,   16,   70,    8,    7,   88,   97,    2,   81,   18,   22
  370,20230725,  328,   23,   29,   60,   15,    0,    2,  100,   17,  157,  107,    1,  214,   15,   93,    6,   91,   58, 2187,    0,    0,    0,    1,10088,10119,   22,10067,    3,   63,    3,   83,   19,    6,   70,   97,    1,   43,   13,   37
  370,20230726,  246,   29,   33,   60,   11,   10,   19,  110,   11,  170,  106,    5,  225,   16,   89,    6,   96,   61, 2261,    8,   15,   14,    4,10123,10132,   13,10104,   24,   61,    5,   82,   15,    6,   69,   94,    5,   39,   15,   39
  370,20230727,  218,   47,   50,   70,   11,   20,    1,  120,   17,  170,  142,    2,  191,   13,  140,    6,    0,    0,  702,  191,  146,   34,    4,10055,10098,    1,10044,   12,   26,   15,   65,    1,    8,   95,   97,   24,   91,    1,   12
  370,20230728,  231,   31,   32,   50,    8,   10,   24,   90,   15,  199,  161,   24,  239,   15,  137,   24,   31,   20, 1222,   13,    2,    1,    1,10071,10080,   16,10053,    1,   42,    1,   83,   17,    8,   83,   97,    1,   62,   17,   22
